Date,Open,High,Low,Close,Adj Close,Volume
2023-07-03,169.8633270263672,171.0,168.71665954589844,170.58999633789062,167.22073364257812,809400
2023-07-05,169.4499969482422,169.8000030517578,166.76666259765625,166.82000732421875,163.5252685546875,2821800
2023-07-06,163.98666381835938,164.9933319091797,162.63999938964844,164.71665954589844,161.4634552001953,3454200
2023-07-07,165.02667236328125,167.4066619873047,164.52000427246094,164.7866668701172,161.5320587158203,1824300
2023-07-10,165.30332946777344,168.3633270263672,165.1366729736328,168.21665954589844,164.89427185058594,1833600
2023-07-11,168.8000030517578,169.10667419433594,165.79666137695312,168.22332763671875,164.90084838867188,2370300
2023-07-12,170.6566619873047,171.6666717529297,169.69332885742188,171.35667419433594,167.9722900390625,4269300
2023-07-13,173.17333984375,175.2933349609375,172.5066680908203,174.89666748046875,171.44235229492188,2791200
2023-07-14,174.9166717529297,176.48333740234375,171.99667358398438,172.7100067138672,169.29888916015625,5124900
2023-07-17,172.77333068847656,177.71665954589844,171.7100067138672,176.8433380126953,173.35060119628906,2926200
2023-07-18,176.0833282470703,177.75332641601562,174.70333862304688,177.1699981689453,173.67083740234375,2669400
2023-07-19,177.39999389648438,177.52667236328125,174.6300048828125,175.06666564941406,171.6090087890625,2483400
2023-07-20,171.94332885742188,172.5399932861328,167.93333435058594,168.6999969482422,165.36810302734375,5085600
2023-07-21,170.5366668701172,171.81333923339844,169.27000427246094,170.22332763671875,166.86134338378906,2527800
2023-07-24,170.22000122070312,171.42666625976562,169.3333282470703,170.21665954589844,166.85482788085938,1544400
2023-07-25,171.1999969482422,174.11000061035156,171.1999969482422,173.0800018310547,169.66160583496094,1869300
2023-07-26,170.9199981689453,172.13333129882812,168.82333374023438,170.69000244140625,167.3188018798828,2618700
2023-07-27,175.1300048828125,177.5366668701172,172.92666625976562,173.89999389648438,170.4654083251953,3826500
2023-07-28,177.2133331298828,178.3000030517578,175.47999572753906,177.69667053222656,174.18710327148438,2821500
2023-07-31,178.34666442871094,178.9600067138672,177.3300018310547,178.43333435058594,174.90921020507812,1628400
2023-08-01,176.8000030517578,178.92333984375,176.25332641601562,178.54666137695312,175.020263671875,1343400
2023-08-02,176.27999877929688,176.32666015625,170.69000244140625,171.7133331298828,168.32191467285156,4657800
2023-08-03,169.6566619873047,172.50999450683594,169.02333068847656,171.27333068847656,167.89064025878906,4354800
2023-08-04,170.65333557128906,173.3800048828125,169.1199951171875,171.00332641601562,167.6259002685547,4139400
2023-08-07,172.23333740234375,173.02333068847656,171.18666076660156,172.80332946777344,169.39039611816406,2262900
2023-08-08,170.10333251953125,170.24667358398438,167.77333068847656,170.05332946777344,166.69468688964844,2767500
2023-08-09,169.93666076660156,170.00332641601562,166.59666442871094,166.93333435058594,163.63633728027344,3228000
2023-08-10,168.26666259765625,170.05332946777344,165.1300048828125,166.25999450683594,162.97630310058594,3831600
2023-08-11,164.22000122070312,164.3333282470703,161.93666076660156,162.22999572753906,159.02589416503906,3882000
2023-08-14,161.60667419433594,166.9499969482422,161.0500030517578,166.91000366210938,163.6134490966797,3127200
2023-08-15,166.04666137695312,166.5800018310547,163.93333435058594,164.1233367919922,160.88182067871094,2276700
2023-08-16,163.94667053222656,164.11000061035156,160.82000732421875,160.94667053222656,157.7678985595703,2840100
