Date,Open,High,Low,Close,Adj Close,Volume
2023-07-03,40.685001373291016,40.98500061035156,40.529998779296875,40.68000030517578,36.95290756225586,19539800
2023-07-05,40.849998474121094,40.86000061035156,40.224998474121094,40.45500183105469,36.74851608276367,32557400
2023-07-06,40.01499938964844,40.29499816894531,39.244998931884766,39.54499816894531,35.92189025878906,41967800
2023-07-07,39.349998474121094,40.77000045776367,39.31999969482422,40.39500045776367,36.69401550292969,48916000
2023-07-10,40.290000915527344,40.790000915527344,40.2599983215332,40.709999084472656,36.98015213012695,30925000
2023-07-11,40.89500045776367,41.66999816894531,40.814998626708984,41.60499954223633,37.79315185546875,39642000
2023-07-12,41.94499969482422,42.224998474121094,41.72999954223633,41.9900016784668,38.14289093017578,43077600
2023-07-13,41.9900016784668,42.25,41.439998626708984,41.83000183105469,37.99754333496094,53226400
2023-07-14,41.560001373291016,41.599998474121094,40.625,40.724998474121094,36.993778228759766,43988200
2023-07-17,40.58000183105469,40.81999969482422,40.459999084472656,40.64500045776367,36.92111587524414,32445800
2023-07-18,40.54999923706055,41.47999954223633,40.48500061035156,41.05500030517578,37.29355239868164,43209400
2023-07-19,41.05500030517578,41.57500076293945,40.96500015258789,41.29499816894531,37.511558532714844,37521000
2023-07-20,41.6349983215332,41.8650016784668,41.43000030517578,41.779998779296875,37.952125549316406,35449800
2023-07-21,41.935001373291016,42.16999816894531,41.665000915527344,42.150001525878906,38.28822326660156,31529000
2023-07-24,42.3650016784668,43.13999938964844,42.349998474121094,42.83000183105469,38.90592575073242,44539600
2023-07-25,42.810001373291016,43.30500030517578,42.54999923706055,43.05500030517578,39.11030197143555,33606600
2023-07-26,42.70000076293945,43.2400016784668,42.63999938964844,43.06999969482422,39.123931884765625,32788000
2023-07-27,43.30500030517578,43.47999954223633,42.67499923706055,42.79499816894531,38.87412643432617,35550600
2023-07-28,42.76499938964844,42.935001373291016,42.29999923706055,42.92499923706055,38.99221420288086,34627800
2023-07-31,43.29999923706055,43.8650016784668,43.17499923706055,43.7400016784668,39.7325439453125,36266400
2023-08-01,43.564998626708984,43.65999984741211,43.064998626708984,43.53499984741211,39.54632568359375,35766000
2023-08-02,43.2400016784668,43.459999084472656,42.599998474121094,42.96500015258789,39.0285530090332,45920000
2023-08-03,43.08000183105469,43.790000915527344,42.845001220703125,43.400001525878906,39.42369842529297,41630600
2023-08-04,43.709999084472656,44.119998931884766,43.40999984741211,43.459999084472656,39.478206634521484,43208200
2023-08-07,43.70500183105469,43.79499816894531,43.380001068115234,43.5099983215332,39.523624420166016,26821600
2023-08-08,42.80500030517578,43.744998931884766,42.48500061035156,43.724998474121094,39.71892166137695,37237200
2023-08-09,44.150001525878906,44.68000030517578,43.875,44.275001525878906,40.21853256225586,52085600
2023-08-10,44.34000015258789,44.845001220703125,43.970001220703125,44.27000045776367,40.21399688720703,39226600
2023-08-11,44.25,45.0,44.2400016784668,44.95000076293945,40.831687927246094,46689200
2023-08-14,44.82500076293945,44.94499969482422,44.459999084472656,44.7599983215332,40.659095764160156,30189400
2023-08-15,44.45000076293945,44.5,43.75,43.83000183105469,39.814300537109375,44982400
2023-08-16,43.875,44.349998474121094,43.41999816894531,43.45000076293945,39.469120025634766,37995400
2023-08-17,44.060001373291016,44.56999969482422,43.904998779296875,43.970001220703125,39.94147872924805,40464200
2023-08-18,43.71500015258789,44.459999084472656,43.57500076293945,44.404998779296875,40.33662414550781,35307200
2023-08-21,44.584999084472656,44.76499938964844,43.81999969482422,44.125,40.082275390625,30488400
2023-08-22,44.18000030517578,44.334999084472656,43.7599983215332,43.78499984741211,39.77342987060547,25732800
2023-08-23,43.310001373291016,43.71500015258789,42.935001373291016,43.67499923706055,39.673500061035156,38798600
2023-08-24,43.279998779296875,43.834999084472656,43.25,43.375,39.40099334716797,33455000
2023-08-25,43.6349983215332,44.01499938964844,43.255001068115234,43.79499816894531,39.78250503540039,38036800
2023-08-28,43.90999984741211,44.41999816894531,43.834999084472656,44.09000015258789,40.050479888916016,25718200
2023-08-29,44.25,44.255001068115234,43.77000045776367,44.209999084472656,40.15948486328125,27019400
2023-08-30,44.40999984741211,44.5099983215332,44.23500061035156,44.43000030517578,40.35932540893555,27890200
2023-08-31,44.595001220703125,44.66999816894531,44.13999938964844,44.459999084472656,40.38658142089844,29617400
2023-09-01,44.95000076293945,45.41999816894531,44.939998626708984,45.369998931884766,41.21321487426758,35764200
2023-09-05,45.625,46.07500076293945,45.58000183105469,45.61000061035156,41.43122482299805,48737400
2023-09-06,45.52000045776367,45.875,45.29499816894531,45.630001068115234,41.44938659667969,40324200
2023-09-07,45.720001220703125,45.95500183105469,45.505001068115234,45.584999084472656,41.408512115478516,30729200
2023-09-08,45.79999923706055,46.35499954223633,45.775001525878906,46.025001525878906,41.808204650878906,34739000
2023-09-11,46.36000061035156,46.5,45.23500061035156,45.41999816894531,41.258628845214844,44095000
2023-09-12,45.90999984741211,46.540000915527344,45.82500076293945,46.4900016784668,42.230594635009766,53599400
2023-09-13,46.53499984741211,46.630001068115234,45.900001525878906,46.13999938964844,41.91265869140625,36315400
2023-09-14,46.619998931884766,46.845001220703125,46.47999954223633,46.68000030517578,42.40318298339844,37099800
2023-09-15,46.25,46.70500183105469,46.005001068115234,46.005001068115234,41.7900276184082,49612800
2023-09-18,46.13999938964844,46.275001525878906,45.71500015258789,46.05500030517578,42.14417266845703,33746600
2023-09-19,46.400001525878906,46.46500015258789,45.35499954223633,45.625,41.75067901611328,36264400
2023-09-20,45.400001525878906,45.915000915527344,45.16999816894531,45.20000076293945,41.36177444458008,35930400
2023-09-21,45.5099983215332,45.6150016784668,44.505001068115234,44.58000183105469,40.79441833496094,43446200
2023-09-22,44.915000915527344,45.21500015258789,44.6150016784668,44.654998779296875,40.8630485534668,42067400
2023-09-25,44.53499984741211,45.28499984741211,44.53499984741211,45.21500015258789,41.3754997253418,35073800
2023-09-26,44.82500076293945,45.224998474121094,44.755001068115234,44.95500183105469,41.137577056884766,33460000
2023-09-27,45.51499938964844,46.20500183105469,45.314998626708984,46.07500076293945,42.16246795654297,46289400
2023-09-28,45.875,46.39500045776367,45.77000045776367,46.125,42.20821762084961,48462800
2023-09-29,46.05500030517578,46.23500061035156,45.025001525878906,45.19499969482422,41.35719299316406,48369200
2023-10-02,45.1349983215332,45.255001068115234,43.9900016784668,44.29499816894531,40.53361892700195,50599800
2023-10-03,44.189998626708984,44.349998474121094,43.83000183105469,44.26499938964844,40.506168365478516,41466600
2023-10-04,43.60499954223633,43.68000030517578,42.45500183105469,42.875,39.234195709228516,59572400
2023-10-05,42.2599983215332,42.98500061035156,42.2599983215332,42.61000061035156,38.991703033447266,47037000
2023-10-06,42.61000061035156,43.255001068115234,42.130001068115234,42.8650016784668,39.22504806518555,51481000
2023-10-09,44.01499938964844,44.47999954223633,43.70000076293945,44.29499816894531,40.53361892700195,61489000
2023-10-10,44.334999084472656,44.64500045776367,44.084999084472656,44.349998474121094,40.583946228027344,41700600
2023-10-11,43.89500045776367,43.939998626708984,43.275001525878906,43.779998779296875,40.062347412109375,47145400
2023-10-12,44.244998931884766,44.28499984741211,43.625,43.83000183105469,40.10810852050781,39986400
2023-10-13,44.54499816894531,45.0099983215332,44.35499954223633,44.79499816894531,40.991153717041016,48511800
2023-10-16,45.084999084472656,45.22999954223633,44.665000915527344,45.095001220703125,41.26568603515625,38365200
